"linenum";"startnum";"endnum";"Name";"Name_1";"Shape_Leng";"type";"coordinates"
420;250;243;"拐弯";"外环路";"38.3605432842";"LineString";"49306.944499999285,21865.98449999839,49269.825199998915,21875.663800001144"
605;388;405;"中二横路";"中二横路";"97.4178738369";"LineString";"50387.794700000435,21839.815600000322,50387.60390000045,21843.631900001317,50389.21819999814,21847.90529999882,50392.76590000093,21849.797400001436,50397.023099999875,21851.45300000161,50438.41290000081,21867.7723999992,50461.354699999094,21875.813799999654,50466.68439999968,21875.24980000034,50471.75589999929,21871.54679999873"
109;495;496;"直走";"东四路";"10.7407174177";"LineString";"51588.35810000077,21868.202799998224,51594.77439999953,21876.816399998963"
606;405;407;"直走";"中二横路";"13.2032270769";"LineString";"50471.75589999929,21871.54679999873,50481.898899998516,21879.999299999326"
38;475;467;"直走";"北四路";"41.3406348186";"LineString";"51308.14519999921,21883.03790000081,51276.612700000405,21856.303100001067"
660;473;475;"直走";"中环东路";"26.6039690231";"LineString";"51323.79329999909,21861.52259999886,51308.14519999921,21883.03790000081"
871;353;352;"中四路";"中四路";"223.796033844";"LineString";"50041.297699999064,21901.69909999892,50046.08709999919,21899.215700000525,50053.18250000104,21893.007300000638,50075.887699998915,21868.705600000918,50100.189399998635,21840.501400001347,50130.167399998754,21808.749499998987,50158.72639999911,21777.35240000114,50178.770799998194,21753.93769999966,50183.914999999106,21748.26139999926,50186.39840000123,21743.11719999835,50186.57580000162,21738.859999999404,50186.930500000715,21734.957499999553"
661;319;353;"中环东路";"中环东路";"126.772706601";"LineString";"49950.18760000169,21820.810300000012,49949.972199998796,21823.722199998796,49950.77039999887,21827.014899998903,49951.96779999882,21829.110199999064,49963.54210000113,21840.085900001228,49975.61540000141,21851.959600001574,49988.6864,21863.73350000009,50003.85280000046,21878.700300000608,50019.51810000092,21893.667100001127,50024.506999999285,21898.656100001186,50026.302999999374,21899.55409999937,50028.2985999994,21900.352299999446,50030.29419999942,21901.449900001287,50032.48930000141,21901.948800001293,50035.48270000145,21902.148400001228,50037.47830000147,21902.148400001228,50039.07470000163,21902.148400001228,50041.297699999064,21901.69909999892"
4;426;402;"北二路";"北二路";"291.628224037";"LineString";"50642.96900000051,21904.033500000834,50648.014600001276,21898.041900001466,50653.06019999832,21839.386700000614,50657.159699998796,21782.623599998653,50660.16429999843,21747.593400001526,50661.106600001454,21735.946600001305,50663.93100000173,21715.5727000013,50668.7489,21685.574400000274,50671.58700000122,21660.661800000817,50673.794500000775,21623.13500000164,50673.20149999857,21615.60649999976"
607;426;427;"直走";"中二横路";"15.4737697018";"LineString";"50642.96900000051,21904.033500000834,50658.4386,21904.392700001597"
5;403;427;"北二路";"北二路";"292.3181629";"LineString";"50683.40920000151,21614.92419999838,50680.90740000084,21633.821899998933,50679.488299999386,21652.03339999914,50677.12319999933,21677.576799999923,50674.04850000143,21696.497800000012,50671.21029999852,21716.837999999523,50668.13569999859,21740.252700001,50665.770500000566,21763.194499999285,50662.69590000063,21792.522100001574,50661.74980000034,21819.48449999839,50657.96559999883,21859.691700000316,50655.83700000122,21890.438400000334,50654.8909999989,21899.189399998635,50656.07349999994,21902.264100000262,50658.4386,21904.392700001597"
608;412;387;"中二横路";"中二横路";"134.482264496";"LineString";"50487.32800000161,21905.756400000304,50485.811599999666,21903.093299999833,50483.54989999905,21901.62990000099,50479.95789999887,21899.235199999064,50475.43459999934,21896.840500000864,50464.658500000834,21893.64759999886,50442.97320000082,21886.729600001127,50418.09499999881,21878.215100001544,50395.47839999944,21868.769400000572,50378.050400000066,21861.186200000346,50373.66010000184,21859.589699998498,50370.08289999887,21857.996300000697,50363.67020000145,21860.512899998575"
609;407;426;"中二横路";"中二横路";"164.465506288";"LineString";"50481.898899998516,21879.999299999326,50486.69139999896,21882.822299998254,50512.32319999859,21888.881200000644,50522.966299999505,21890.4776000008,50532.36769999936,21892.428899999708,50548.33229999989,21895.267000000924,50570.32800000161,21897.927799999714,50601.01550000161,21902.18499999866,50624.07550000027,21904.845800001174,50630.99350000173,21905.37799999863,50636.6697999984,21906.264899998903,50640.0401000008,21906.08749999851,50642.96900000051,21904.033500000834"
610;427;435;"中二横路";"中二横路";"253.920638451";"LineString";"50658.4386,21904.392700001597,50661.148899998516,21906.442299999297,50664.16450000182,21907.86129999906,50669.48600000143,21907.506599999964,50701.415199998766,21905.200599998236,50725.539599999785,21901.889400001615,50743.7511,21897.86870000139,50771.65960000083,21889.827199999243,50794.601300001144,21881.07629999891,50822.03680000082,21868.777600001544,50843.08650000021,21858.134500000626,50860.351900000125,21848.4375,50875.48869999871,21838.503899998963,50883.05710000172,21832.827599998564,50887.55090000108,21829.75299999863,50891.34439999983,21824.134399998933"
46;417;412;"直走";"北一路";"26.0880937057";"LineString";"50512.91569999978,21910.841499999166,50487.32800000161,21905.756400000304"
421;250;269;"外环路";"外环路";"73.1727558524";"LineString";"49306.944499999285,21865.98449999839,49318.11980000138,21874.631999999285,49335.81390000135,21889.000100001693,49346.98910000175,21897.78069999814,49356.83399999887,21906.827300000936,49361.3572999984,21910.685400001705,49364.06529999897,21910.95949999988"
616;269;268;"中二路";"中二路";"214.655712689";"LineString";"49364.06529999897,21910.95949999988,49370.372299999,21910.32880000025,49375.41789999977,21905.913899999112,49398.123100001365,21885.10080000013,49430.604200001806,21852.93510000035,49463.08529999852,21821.084600001574,49493.98970000073,21788.918900001794,49510.07259999961,21772.205299999565,49511.64930000156,21765.583000000566,49510.313799999654,21760.765799999237"
662;353;364;"直走";"中环东路";"22.8258570053";"LineString";"50041.297699999064,21901.69909999892,50056.15569999814,21919.02710000053"
872;361;364;"中四路";"中四路";"227.78486354";"LineString";"50207.99700000137,21753.23149999976,50203.26669999957,21753.23149999976,50198.77299999818,21755.360199999064,50194.51570000127,21759.144400000572,50173.70259999856,21781.613099999726,50134.44139999896,21825.840999998152,50107.47899999842,21855.40509999916,50079.80700000003,21885.205699998885,50063.724100001156,21903.890299998224,50059.2303000018,21909.093499999493,50057.574799999595,21913.58729999885,50056.15569999814,21919.02710000053"
611;441;417;"中二横路";"中二横路";"403.621776136";"LineString";"50899.920499999076,21853.754000000656,50898.30240000039,21852.859000001103,50896.60619999841,21852.759199999273,50894.610599998385,21852.160500001162,50892.814599998295,21852.160500001162,50890.51960000023,21852.060699999332,50886.32889999822,21852.060699999332,50883.036200001836,21852.060699999332,50879.14479999989,21853.756999999285,50870.46409999952,21859.843499999493,50864.47740000114,21864.233800001442,50854.99839999899,21869.721599999815,50844.12249999866,21875.708299998194,50831.55029999837,21881.994399998337,50814.38839999959,21889.677400000393,50801.017999999225,21895.664099998772,50792.93589999899,21899.05660000071,50783.45690000057,21901.85040000081,50771.882599998266,21905.642000000924,50760.20839999989,21908.8348999992,50747.63630000129,21912.12759999931,50742.5476000011,21913.524500001222,50736.261500000954,21914.72190000117,50729.97540000081,21915.520100001246,50722.392200000584,21916.916999999434,50714.110599998385,21917.81500000134,50699.44310000166,21919.710799999535,50694.25459999964,21920.409299999475,50688.06830000132,21921.00789999962,50683.07939999923,21921.506799999624,50677.19240000099,21921.506799999624,50664.91959999874,21921.905999999493,50653.943900000304,21922.305100001395,50643.467099998146,21923.203099999577,50637.97929999977,21923.203099999577,50626.20540000126,21922.70419999957,50618.123300001025,21922.00569999963,50606.349399998784,21920.409299999475,50596.770599998534,21918.61320000142,50585.794900000095,21917.11659999937,50572.92350000143,21914.72190000117,50562.94559999928,21913.22520000115,50547.28029999882,21911.129799999297,50534.70820000023,21909.333799999207,50528.02299999818,21908.23620000109,50523.532900001854,21908.23620000109,50521.03849999979,21908.23620000109,50518.24460000172,21908.23620000109,50516.44860000163,21908.53559999913,50512.91569999978,21910.841499999166"
663;355;318;"中环东路";"中环东路";"131.744097745";"LineString";"50009.36120000109,21936.978700000793,50010.07079999894,21933.07620000094,50009.538600001484,21929.17379999906,50007.58740000054,21925.271299999207,50004.217099998146,21921.191500000656,49997.12170000002,21914.805599998683,49979.028400000185,21896.180199999362,49960.58040000126,21878.973900001496,49947.9860999994,21866.55700000003,49937.69779999927,21856.800799999386,49931.31199999899,21851.656700000167,49929.36070000008,21849.88280000165,49925.458299998194,21849.705400001258,49922.44269999862,21849.705400001258,49918.89499999955,21851.124499998987"
873;355;353;"直走";"中四路";"47.5877106868";"LineString";"50009.36120000109,21936.978700000793,50041.297699999064,21901.69909999892"
422;269;277;"直走";"外环路";"65.6399152317";"LineString";"49364.06529999897,21910.95949999988,49416.63679999858,21950.263900000602"
617;276;277;"中二路";"中二路";"420.465259599";"LineString";"49702.26729999855,21647.634100001305,49682.207600001246,21660.47230000049,49668.54349999875,21675.932300001383,49633.41110000014,21707.327199999243,49533.99390000105,21814.21930000186,49460.73919999972,21892.70659999922,49422.61679999903,21933.818900000304,49415.88929999992,21939.79890000075,49416.63679999858,21950.263900000602"
664;365;355;"直走";"中环东路";"22.6641700442";"LineString";"50025.352099999785,21953.03970000148,50009.36120000109,21936.978700000793"
874;364;365;"直走";"中四路";"45.8881110058";"LineString";"50056.15569999814,21919.02710000053,50025.352099999785,21953.03970000148"
423;274;243;"外环路";"外环路";"126.980570946";"LineString";"49368.70769999921,21955.315900001675,49301.45859999955,21900.82800000161,49291.738499999046,21893.50259999931,49278.86699999869,21883.10060000047,49269.825199998915,21875.663800001144"
424;274;269;"拐弯";"外环路";"44.598678219";"LineString";"49368.70769999921,21955.315900001675,49364.06529999897,21910.95949999988"
425;277;274;"拐弯";"外环路";"48.1946193134";"LineString";"49416.63679999858,21950.263900000602,49368.70769999921,21955.315900001675"
849;318;324;"中三路";"中三路";"193.595549564";"LineString";"49918.89499999955,21851.124499998987,49912.14900000021,21856.585900001228,49906.47269999981,21860.843100000173,49895.356600001454,21873.141800001264,49874.30689999834,21896.083599999547,49865.10880000144,21905.566300000995,49854.53220000118,21917.040800001472,49842.15960000083,21930.211599998176,49831.08419999853,21942.284899998456,49819.80920000002,21953.759500000626,49812.42550000176,21962.14090000093,49805.54080000147,21969.624299999326,49797.35889999941,21978.504599999636,49793.06839999929,21983.194200001657,49791.57169999927,21985.88830000162,49790.474199999124,21988.183200001717,49789.97529999912,21990.178700000048,49789.97529999912,21992.3739,49790.07510000095,21993.471400000155"
850;324;325;"直走";"中三路";"16.0830010853";"LineString";"49790.07510000095,21993.471400000155,49779.15480000153,22005.278599999845"
426;583;528;"外环路";"外环路";"9.3137810366";"LineString";"52096.21209999919,22023.999099999666,52105.520599998534,22024.31269999966"
427;528;534;"外环路";"外环路";"589.700612401";"LineString";"52105.520599998534,22024.31269999966,52123.00180000067,22017.528499998152,52143.04619999975,22007.062800001353,52161.13949999958,21997.129200000316,52184.731600001454,21984.00279999897,52198.74500000104,21973.537099998444,52215.41919999942,21963.248799998313,52234.221999999136,21948.70320000127,52259.23319999874,21930.609999999404,52275.02039999887,21918.902600001544,52290.9851000011,21905.066599998623,52314.93200000003,21884.312600001693,52334.79910000041,21865.86459999904,52349.34459999949,21851.141600001603,52365.30920000002,21835.354400001466,52380.20949999988,21819.56720000133,52382.16079999879,21814.423000000417,52385.70850000158,21809.633600000292,52388.36919999868,21805.55380000174,52399.18969999999,21794.555900000036,52413.38049999997,21780.542500000447,52422.604499999434,21772.38280000165,52428.45820000023,21768.12559999898,52432.71539999917,21765.642200000584,52442.38289999962,21757.349500000477,52458.21449999884,21743.380399998277,52476.04160000011,21727.947999998927,52489.21240000054,21717.171900000423,52505.84219999984,21703.202799998224,52519.54520000145,21692.9589000009,52532.849100001156,21682.581900000572,52550.27710000053,21669.544100001454,52554.93340000138,21665.951999999583,52558.25939999893,21663.02519999817,52560.38800000027,21660.231400001794,52561.017999999225,21657.694299999624"
