"FID";"road_name";"distance";"prev_bus_stop_x";"prev_bus_stop_y";"bus_stop_x";"bus_stop_y";"prev_bus_stop_id";"prev_bus_stop";"bus_stop_id";"bus_stop";"coordinates"
236;"361路";"1552.271831";"50445.5766";"20347.2327";"49116.1804";"20221.0251";"A36";"南二路站";"A30";"西五路(中部枢纽)站";"50445.57660000026,20347.232700005174,50406.16279999912,20295.158300008625,50362.52570000291,20247.680700000376,50280.965300001204,20114.882199998945,50225.685600001365,20130.064100008458,50167.610199999064,20134.321300007403,50110.20839999989,20129.276000007987,50072.62590000406,20120.016800008714,50025.17580000311,20104.552900008857,49975.53080000356,20092.10810000077,49906.658500000834,20090.700100000948,49843.76159999892,20103.94320000708,49796.705099999905,20121.9820000045,49739.11919999868,20159.898700006306,49694.25239999965,20190.86760000512,49665.97580000013,20203.49380000308,49598.391700003296,20224.133700009435,49521.06199999899,20231.851200010628,49458.47049999982,20225.65200000629,49410.680300001055,20212.99620000273,49326.99290000275,20183.964599996805,49265.5567000024,20162.692899998277,49199.01280000433,20129.743099998683,49139.980500005186,20183.67400000617,49116.1026000008,20208.202900003642,49116.51285338774,20220.41832224652,49116.18039999902,20221.025100000203"
237;"361路";"244.320116";"50453.2105";"20542.5588";"50445.5766";"20347.2327";"A13";"省中医大学城医院站";"A36";"南二路站";"50453.21049999818,20542.558800000697,50438.30900000036,20542.197399999946,50418.074200000614,20570.767400000244,50379.32759999856,20612.819800000638,50322.44610000029,20660.86690000072,50268.49689999968,20695.86129999906,50222.610399998724,20713.719799999148,50175.91299999878,20736.743799999356,50132.59200000018,20765.12779999897,50094.854400001466,20807.072399999946,50087.23669999838,20838.128100000322"
238;"361路";"483.146056";"50087.2367";"20838.1281";"50453.2105";"20542.5588";"B17";"内环西路站1";"A13";"省中医大学城医院站";"50087.23669999838,20838.128100000322,50073.24179999903,20833.134399998933,50055.919500000775,20858.95050000027,50036.77299999818,20894.599599998444,50015.63850000128,20957.541400000453,50007.484799999744,20994.98369999975,50006.12339999899,21086.036299999803,49983.15150000155,21101.663400001824,49772.022500000894,21330.190600000322,49604.00800000131,21511.62209999934,49748.44889999926,21654.840700000525,49778.39710000157,21658.930799998343"
239;"361路";"1277.203037";"49882.0923";"21804.3341";"50087.2367";"20838.1281";"B18";"综合商业北区站";"B17";"内环西路站1";"49882.09230000153,21804.33410000056,49882.16710000113,21781.03869999945,49816.18239999935,21718.83999999985,49706.799400001764,21615.272700000554,49604.00800000131,21511.62209999934,49986.32090000063,21097.76550000161,50006.12339999899,21086.036299999803,50007.484799999744,20994.98369999975,50036.77299999818,20894.599599998444,50071.29699999839,20835.54850000143,50087.23669999838,20838.128100000322"
240;"361路";"480.848987662339";"50226.9943";"22139.2219";"49881.9355";"21804.3336";"B25";"中大站";"B18";"综合商业北区站";"50226.99430000037,22139.22190000862,50228.98690000549,22115.869300011545,50172.455899998546,22061.467700008303,50106.65380000323,22004.952100008726,50038.08100000024,21930.33469999954,49925.80410000309,21828.522300008684,49907.102800004184,21808.17190000415,49883.76689148694,21805.184707589447,49881.9355000034,21804.333600003272"
241;"361路";"509.511434744672";"50689.9801";"22336.0054";"50226.9943";"22139.2219";"B26";"中环东路站";"B25";"中大站";"50689.980099998415,22336.005399998277,50671.56170000136,22316.947299998254,50643.84589999914,22317.080099999905,50581.72810000181,22310.79399999976,50512.338599998504,22297.103300001472,50470.081099998206,22281.275699999183,50418.37480000034,22259.92060000077,50361.73290000111,22228.857599999756,50315.90689999983,22195.64719999954,50256.14209999889,22142.53069999814,50226.99430000037,22139.22190000117"
242;"361路";"1816.167134";"51423.405";"22479.2426";"50689.9801";"22336.0054";"B36";"广外正门站";"B26";"中环东路站";"51423.40500000119,22479.242600001395,51402.11239999905,22476.53510000184,51368.98099999875,22529.27730000019,51319.574400000274,22631.562600001693,51299.227499999106,22712.271299999207,51254.89460000023,22881.191300000995,51223.373700000346,22949.144799999893,51177.73350000009,23020.55249999836,51115.53599999845,23085.705400001258,51069.85940000042,23120.574799999595,51001.62739999965,23008.17669999972,50871.388099998236,22777.797299999744,50841.10830000043,22711.0951000005,50810.23380000144,22590.50780000165,50805.659699998796,22514.493599999696,50815.340700000525,22393.338399998844,50839.954700000584,22289.590900000185,50787.88269999996,22305.54919999838,50716.69460000098,22315.772700000554,50689.980099998415,22336.005399998277"
243;"380A路";"1154.012037";"52463.1482";"21600.9787";"52774.7022";"21510.1977";"C03";"大学城(广中医)总站";"A37";"广东药学院站";"52463.14820000157,21600.978700000793,52425.68820000067,21547.50510000065,52323.69379999861,21509.1239,52129.05950000137,21435.51889999956,52484.79140000045,21569.814500000328,52535.38019999862,21598.607799999416,52587.00180000067,21664.19240000099,52652.009500000626,21619.487700000405,52767.851900000125,21539.46700000018,52774.70219999924,21510.1977000013"
244;"380A路";"1060.903673";"50155.4816";"18989.4847";"49596.8167";"19514.7629";"A17";"外环西路站";"A08";"广美生活区站";"50155.481600001454,18989.484700001776,50139.60860000178,18976.644799999893,50073.579700000584,19004.81859999895,49967.930700000376,19045.1772999987,49837.45300000161,19084.441199999303,49841.62660000101,19112.4701000005,49851.68169999868,19399.96400000155,49845.00919999927,19468.32070000097,49819.74780000001,19542.610599998385,49807.0672999993,19570.692299999297,49701.33139999956,19518.690200001,49640.1884999983,19504.050299998373,49596.816700000316,19514.762899998575"
245;"380A路";"1323.758838";"51388.6119";"18998.7557";"50155.4816";"18989.4847";"A40";"广工正门站";"A17";"外环西路站";"51388.611900001764,18998.75569999963,51373.70960000157,18967.40230000019,51200.539599999785,18884.534699998796,51065.48020000011,18842.75820000097,50972.50050000101,18823.715300001204,50861.45100000128,18811.419700000435,50684.64600000158,18811.72269999981,50586.509300000966,18823.174600001425,50437.3590000011,18858.346400000155,50252.6261,18930.495400000364,50160.83929999918,18967.01350000128,50155.481600001454,18989.484700001776"
246;"380A路";"1456.851773";"49596.8167";"19514.7629";"48996.8576";"20474.3129";"A08";"广美生活区站";"B02";"中部枢纽站";"49596.816700000316,19514.762899998575,49593.32869999856,19495.649900000542,49524.00310000032,19491.75800000131,49403.16270000115,19502.00530000031,49311.32999999821,19514.521299999207,49309.41220000014,19559.58689999953,49286.33929999918,19673.726100001484,49238.86870000139,19802.183200001717,49168.66730000079,19915.622999999672,49073.54459999874,20020.05420000106,49198.04919999838,20129.79089999944,49125.54360000044,20197.599599998444,49087.84499999881,20243.66589999944,49072.97980000079,20270.34219999984,49054.14710000157,20290.563400000334,49018.57649999857,20359.883900001645,48989.68490000069,20455.534200001508,48996.857599999756,20474.31289999932"
247;"380A路";"1347.266008";"52268.9325";"19952.6034";"51388.6119";"18998.7557";"A39";"华工正门站";"A40";"广工正门站";"52268.93250000104,19952.60339999944,52279.78180000186,19931.765599999577,52255.065200001,19890.984000001103,52199.941300000995,19800.51319999993,52125.84349999949,19683.625,52088.54890000075,19620.81899999827,52030.11600000039,19525.103500001132,52009.40349999815,19495.87950000167,51980.8161999993,19451.76610000059,51965.83060000092,19428.120400000364,51915.95910000056,19373.862799998373,51853.61969999969,19306.041200000793,51781.004200000316,19242.113299999386,51693.64970000088,19180.171100001782,51428.64519999921,18999.94379999861,51388.611900001764,18998.75569999963"
248;"380A路";"447.414915";"52546.1863";"20289.7891";"52268.9325";"19952.6034";"A38";"穗石村站";"A39";"华工正门站";"52546.18629999831,20289.789099998772,52541.31329999864,20259.296300001442,52453.60410000011,20168.97190000117,52414.89669999853,20124.797100000083,52394.62620000169,20106.06780000031,52371.35040000081,20073.28460000083,52317.01830000058,19993.217700000852,52297.715500000864,19961.362100001425,52268.93250000104,19952.60339999944"
249;"380A路";"500.087233";"48996.8576";"20474.3129";"49012.1407";"20978.223";"B02";"中部枢纽站";"A06";"西五路站";"48996.85760000348,20474.31289999932,48984.70600000024,20486.419700007886,48981.148800004274,20510.574299994856,48980.570099998266,20561.185500003397,48994.75979999825,20662.25090000406,49017.87170000002,20867.94639999792,49018.15709999949,20902.920700006187,49012.57939999923,20942.821100007743,49012.35440000519,20968.773900005966,49012.27330000326,20978.132600005716,49012.14070000127,20978.223000004888"
250;"380A路";"1879.735709";"49012.1407";"20978.223";"49573.8214";"22082.0803";"A06";"西五路站";"A41";"中心大街北站";"49012.14070000127,20978.223000001162,48987.282900001854,20995.177600000054,48951.5159999989,21035.898499999195,48911.09499999881,21063.528499998152,48866.18739999831,21083.91569999978,48718.60920000076,21148.163800001144,48618.94530000165,21189.961100000888,48556.16369999945,21218.667300000787,48598.93800000101,21278.21799999848,48647.36259999871,21335.23409999907,48715.19830000028,21403.533300001174,48883.96499999985,21541.305300001055,49013.250900000334,21650.140599999577,49049.76139999926,21656.468800000846,49054.643199998885,21683.266199998558,49243.90560000017,21834.16230000183,49448.49700000137,22003.889100000262,49548.58439999819,22086.848400000483,49573.821400001645,22082.080299999565"
251;"380A路";"1538.290053";"52774.7022";"21510.1977";"52546.1863";"20289.7891";"A37";"广东药学院站";"A38";"穗石村站";"52774.70219999924,21510.1977000013,52818.482200000435,21503.916700001806,52994.82669999823,21379.218400001526,53032.62539999932,21341.21229999885,53054.07669999823,21300.88899999857,53060.96539999917,21257.455699998885,53049.012499999255,21181.810400001705,53018.15920000151,21053.368400000036,52987.21999999881,20965.712799999863,52956.366099998355,20858.811999998987,52925.10040000081,20775.808400001377,52845.64090000093,20618.786800000817,52764.99780000001,20500.001200001687,52682.105099998415,20404.182300001383,52583.93450000137,20302.335900001228,52566.758900001645,20285.003699999303,52546.18629999831,20289.789099998772"
252;"380A路";"396.985329";"52403.6114";"21788.7298";"52463.1482";"21600.9787";"A46";"东三路口站";"C03";"大学城(广中医)总站";"52403.61140000075,21788.729800000787,52436.60339999944,21784.842099998146,52521.50140000135,21715.472399998456,52587.00180000067,21664.19240000099,52535.38019999862,21598.607799999416,52494.57820000127,21575.384799998254,52463.14820000157,21600.978700000793"
253;"380A路";"804.174309";"49573.8214";"22082.0803";"50010.6804";"22728.9674";"A41";"中心大街北站";"A42";"外环东路站";"49573.821400001645,22082.080299999565,49573.126699998975,22108.169500000775,49621.84230000153,22152.454700000584,49711.15619999915,22268.42179999873,49769.82050000131,22366.792899999768,49849.465700000525,22518.963899999857,49898.09329999983,22607.89699999988,49965.97819999978,22707.73939999938,49990.914000000805,22734.87420000136,50010.68039999902,22728.9673999995"
254;"380A路";"568.94283";"51953.224";"22095.7113";"52403.6114";"21788.7298";"A45";"广中医正门站";"A46";"东三路口站";"51953.22399999946,22095.71130000055,51997.343600001186,22096.313900001347,52168.53200000152,22011.685899998993,52266.313400000334,21945.224700000137,52360.93290000036,21862.49190000072,52402.65549999848,21816.704300001264,52403.61140000075,21788.729800000787"
255;"380A路";"683.978538";"51392.2411";"22458.3542";"51953.224";"22095.7113";"A35";"广外正门站";"A45";"广中医正门站";"51392.241099998355,22458.354200001806,51416.83249999955,22456.76590000093,51480.47210000083,22385.82800000161,51545.50569999963,22326.72740000114,51610.90509999916,22281.99529999867,51665.08920000121,22252.389400001615,51797.37280000001,22189.85570000112,51865.00600000098,22157.4477000013,51946.41899999976,22118.177900001407,51953.22399999946,22095.71130000055"
256;"380A路";"449.853019";"50010.6804";"22728.9674";"50347.561";"22994.3452";"A42";"外环东路站";"A43";"中大正门站";"50010.68039999902,22728.9673999995,50008.857799999416,22756.843299999833,50081.94880000129,22829.43140000105,50244.00319999829,22948.085900001228,50313.19530000165,22995.150499999523,50347.561000000685,22994.345199998468"
257;"380A路";"505.211856";"50347.561";"22994.3452";"50778.9378";"23192.6837";"A43";"中大正门站";"A44";"北三路口站";"50347.561000000685,22994.345199998468,50354.556099999696,23023.124299999326,50436.48189999908,23080.433699999005,50537.97049999982,23143.25829999894,50596.30169999972,23176.49509999901,50665.04919999838,23197.015599999577,50726.27950000018,23208.69519999996,50778.93780000135,23192.683699999005"
258;"380A路";"1071.309744";"50778.9378";"23192.6837";"51392.2411";"22458.3542";"A44";"北三路口站";"A35";"广外正门站";"50778.93780000135,23192.683699999005,50804.411699999124,23208.01709999889,50889.82719999924,23201.89409999922,50939.56850000098,23187.813999999315,51033.95259999856,23147.76179999858,51096.621399998665,23102.4386,51151.633900001645,23050.4459999986,51205.89169999957,22980.951900001615,51254.10139999911,22881.137800000608,51304.87180000171,22682.580099999905,51319.574400000274,22631.562600001693,51347.373300001025,22570.762400001287,51393.69559999928,22489.933499999344,51392.241099998355,22458.354200001806"
259;"383路";"2656.289008";"47783.3069";"19861.9722";"49060.6462";"19560.9055";"C04";"大学城(科学中心)总站";"B05";"广大公寓站";"47783.30689999834,19861.972199998796,47830.38699999824,19860.865200001746,47844.05090000108,19858.80189999938,47848.78539999947,19827.450599998236,47850.80270000175,19806.63300000131,47852.798099998385,19792.93299999833,47856.1035999991,19750.768100000918,47859.436200000346,19700.170000001788,47861.80090000108,19647.458399999887,47865.65100000054,19587.636700000614,47871.48889999837,19516.486099999398,47878.38019999862,19420.82669999823,47882.77320000157,19343.872800000012,47890.64139999822,19248.21779999882,47943.07800000161,19247.339499998838,48134.71279999986,19264.58980000019,48288.80620000139,19276.70479999855,48459.73449999839,19286.505800001323,48639.220400001854,19289.480799999088,48793.611900001764,19284.72780000046,48964.61300000176,19271.859900001436,49133.21049999818,19248.17669999972,49283.51370000094,19225.48660000041,49303.028400000185,19224.234000001103,49307.9085999988,19223.45949999988,49308.86560000107,19228.998199999332,49315.38659999892,19324.965100001544,49321.30449999869,19380.866000000387,49318.05559999868,19481.018300000578,49315.3311999999,19509.160900000483,49314.13230000064,19518.01350000128,49307.97870000079,19520.522999998182,49298.31879999861,19521.123100001365,49205.81109999865,19529.985700000077,49101.89090000093,19538.493099998683,49075.83529999852,19541.25250000134,49060.64620000124,19560.90549999848"
